file_name,img_path,mask_path,whites,mask
TCGA_HT_A616_19991226_10,./archive/kaggle_3m/TCGA_HT_7602_19951103/TCGA_HT_7602_19951103_5.tif,./archive/kaggle_3m/TCGA_HT_7602_19951103/TCGA_HT_7602_19951103_5_mask.tif,0,0
TCGA_HT_A616_19991226_11,./archive/kaggle_3m/TCGA_CS_5397_20010315/TCGA_CS_5397_20010315_5.tif,./archive/kaggle_3m/TCGA_CS_5397_20010315/TCGA_CS_5397_20010315_5_mask.tif,0,0
TCGA_HT_A616_19991226_13,./archive/kaggle_3m/TCGA_CS_6666_20011109/TCGA_CS_6666_20011109_5.tif,./archive/kaggle_3m/TCGA_CS_6666_20011109/TCGA_CS_6666_20011109_5_mask.tif,0,0
TCGA_HT_A616_19991226_12,./archive/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_5.tif,./archive/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_5_mask.tif,0,0
TCGA_HT_A616_19991226_9,./archive/kaggle_3m/TCGA_DU_5854_19951104/TCGA_DU_5854_19951104_5.tif,./archive/kaggle_3m/TCGA_DU_5854_19951104/TCGA_DU_5854_19951104_5_mask.tif,0,0
TCGA_HT_A616_19991226_8,./archive/kaggle_3m/TCGA_HT_7694_19950404/TCGA_HT_7694_19950404_5.tif,./archive/kaggle_3m/TCGA_HT_7694_19950404/TCGA_HT_7694_19950404_5_mask.tif,0,0
TCGA_HT_A616_19991226_1,./archive/kaggle_3m/TCGA_HT_7473_19970826/TCGA_HT_7473_19970826_5.tif,./archive/kaggle_3m/TCGA_HT_7473_19970826/TCGA_HT_7473_19970826_5_mask.tif,0,0
TCGA_HT_A616_19991226_3,./archive/kaggle_3m/TCGA_CS_6665_20010817/TCGA_CS_6665_20010817_5.tif,./archive/kaggle_3m/TCGA_CS_6665_20010817/TCGA_CS_6665_20010817_5_mask.tif,0,0
TCGA_HT_A616_19991226_2,./archive/kaggle_3m/TCGA_HT_7856_19950831/TCGA_HT_7856_19950831_5.tif,./archive/kaggle_3m/TCGA_HT_7856_19950831/TCGA_HT_7856_19950831_5_mask.tif,0,0
TCGA_HT_A616_19991226_6,./archive/kaggle_3m/TCGA_HT_8107_19980708/TCGA_HT_8107_19980708_5.tif,./archive/kaggle_3m/TCGA_HT_8107_19980708/TCGA_HT_8107_19980708_5_mask.tif,0,0
TCGA_HT_A616_19991226_7,./archive/kaggle_3m/TCGA_CS_5393_19990606/TCGA_CS_5393_19990606_5.tif,./archive/kaggle_3m/TCGA_CS_5393_19990606/TCGA_CS_5393_19990606_5_mask.tif,759,1
TCGA_HT_A616_19991226_5,./archive/kaggle_3m/TCGA_HT_7879_19981009/TCGA_HT_7879_19981009_5.tif,./archive/kaggle_3m/TCGA_HT_7879_19981009/TCGA_HT_7879_19981009_5_mask.tif,0,0
TCGA_HT_A616_19991226_4,./archive/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_5.tif,./archive/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_5_mask.tif,0,0
TCGA_HT_A616_19991226_23,./archive/kaggle_3m/TCGA_HT_7680_19970202/TCGA_HT_7680_19970202_5.tif,./archive/kaggle_3m/TCGA_HT_7680_19970202/TCGA_HT_7680_19970202_5_mask.tif,2217,1
TCGA_HT_A616_19991226_22,./archive/kaggle_3m/TCGA_DU_5855_19951217/TCGA_DU_5855_19951217_5.tif,./archive/kaggle_3m/TCGA_DU_5855_19951217/TCGA_DU_5855_19951217_5_mask.tif,0,0
TCGA_HT_A616_19991226_20,./archive/kaggle_3m/TCGA_DU_7018_19911220/TCGA_DU_7018_19911220_5.tif,./archive/kaggle_3m/TCGA_DU_7018_19911220/TCGA_DU_7018_19911220_5_mask.tif,0,0
TCGA_HT_A616_19991226_21,./archive/kaggle_3m/TCGA_DU_7008_19830723/TCGA_DU_7008_19830723_5.tif,./archive/kaggle_3m/TCGA_DU_7008_19830723/TCGA_DU_7008_19830723_5_mask.tif,0,0
TCGA_HT_A616_19991226_19,./archive/kaggle_3m/TCGA_HT_7686_19950629/TCGA_HT_7686_19950629_5.tif,./archive/kaggle_3m/TCGA_HT_7686_19950629/TCGA_HT_7686_19950629_5_mask.tif,0,0
TCGA_HT_A616_19991226_25,./archive/kaggle_3m/TCGA_CS_6290_20000917/TCGA_CS_6290_20000917_5.tif,./archive/kaggle_3m/TCGA_CS_6290_20000917/TCGA_CS_6290_20000917_5_mask.tif,0,0
TCGA_HT_A616_19991226_24,./archive/kaggle_3m/TCGA_HT_A61A_20000127/TCGA_HT_A61A_20000127_5.tif,./archive/kaggle_3m/TCGA_HT_A61A_20000127/TCGA_HT_A61A_20000127_5_mask.tif,0,0
TCGA_HT_A616_19991226_18,./archive/kaggle_3m/TCGA_HT_8106_19970727/TCGA_HT_8106_19970727_5.tif,./archive/kaggle_3m/TCGA_HT_8106_19970727/TCGA_HT_8106_19970727_5_mask.tif,0,0
TCGA_HT_A616_19991226_26,./archive/kaggle_3m/TCGA_DU_7299_19910417/TCGA_DU_7299_19910417_5.tif,./archive/kaggle_3m/TCGA_DU_7299_19910417/TCGA_DU_7299_19910417_5_mask.tif,0,0
TCGA_HT_A616_19991226_27,./archive/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_5.tif,./archive/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_5_mask.tif,0,0
TCGA_FG_7634_20000128_23,./archive/kaggle_3m/TCGA_HT_7874_19950902/TCGA_HT_7874_19950902_5.tif,./archive/kaggle_3m/TCGA_HT_7874_19950902/TCGA_HT_7874_19950902_5_mask.tif,0,0
TCGA_FG_7634_20000128_22,./archive/kaggle_3m/TCGA_FG_A4MU_20030903/TCGA_FG_A4MU_20030903_5.tif,./archive/kaggle_3m/TCGA_FG_A4MU_20030903/TCGA_FG_A4MU_20030903_5_mask.tif,0,0
TCGA_FG_7634_20000128_9,./archive/kaggle_3m/TCGA_HT_7690_19960312/TCGA_HT_7690_19960312_5.tif,./archive/kaggle_3m/TCGA_HT_7690_19960312/TCGA_HT_7690_19960312_5_mask.tif,0,0
TCGA_FG_7634_20000128_20,./archive/kaggle_3m/TCGA_DU_A5TR_19970726/TCGA_DU_A5TR_19970726_5.tif,./archive/kaggle_3m/TCGA_DU_A5TR_19970726/TCGA_DU_A5TR_19970726_5_mask.tif,0,0
TCGA_FG_7634_20000128_21,./archive/kaggle_3m/TCGA_DU_5852_19950709/TCGA_DU_5852_19950709_5.tif,./archive/kaggle_3m/TCGA_DU_5852_19950709/TCGA_DU_5852_19950709_5_mask.tif,0,0
TCGA_FG_7634_20000128_8,./archive/kaggle_3m/TCGA_DU_A5TS_19970726/TCGA_DU_A5TS_19970726_5.tif,./archive/kaggle_3m/TCGA_DU_A5TS_19970726/TCGA_DU_A5TS_19970726_5_mask.tif,0,0
TCGA_FG_7634_20000128_19,./archive/kaggle_3m/TCGA_HT_8018_19970411/TCGA_HT_8018_19970411_5.tif,./archive/kaggle_3m/TCGA_HT_8018_19970411/TCGA_HT_8018_19970411_5_mask.tif,0,0
TCGA_FG_7634_20000128_25,./archive/kaggle_3m/TCGA_DU_A5TU_19980312/TCGA_DU_A5TU_19980312_5.tif,./archive/kaggle_3m/TCGA_DU_A5TU_19980312/TCGA_DU_A5TU_19980312_5_mask.tif,0,0
TCGA_FG_7634_20000128_24,./archive/kaggle_3m/TCGA_DU_5851_19950428/TCGA_DU_5851_19950428_5.tif,./archive/kaggle_3m/TCGA_DU_5851_19950428/TCGA_DU_5851_19950428_5_mask.tif,0,0
TCGA_FG_7634_20000128_18,./archive/kaggle_3m/TCGA_HT_7877_19980917/TCGA_HT_7877_19980917_5.tif,./archive/kaggle_3m/TCGA_HT_7877_19980917/TCGA_HT_7877_19980917_5_mask.tif,0,0
TCGA_FG_7634_20000128_26,./archive/kaggle_3m/TCGA_CS_6669_20020102/TCGA_CS_6669_20020102_5.tif,./archive/kaggle_3m/TCGA_CS_6669_20020102/TCGA_CS_6669_20020102_5_mask.tif,0,0
TCGA_FG_7634_20000128_27,./archive/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_5.tif,./archive/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_5_mask.tif,0,0
TCGA_FG_7634_20000128_3,./archive/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_5.tif,./archive/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_5_mask.tif,0,0
TCGA_FG_7634_20000128_16,./archive/kaggle_3m/TCGA_CS_6668_20011025/TCGA_CS_6668_20011025_5.tif,./archive/kaggle_3m/TCGA_CS_6668_20011025/TCGA_CS_6668_20011025_5_mask.tif,0,0
TCGA_FG_7634_20000128_17,./archive/kaggle_3m/TCGA_DU_5872_19950223/TCGA_DU_5872_19950223_5.tif,./archive/kaggle_3m/TCGA_DU_5872_19950223/TCGA_DU_5872_19950223_5_mask.tif,0,0
TCGA_FG_7634_20000128_2,./archive/kaggle_3m/TCGA_CS_6188_20010812/TCGA_CS_6188_20010812_5.tif,./archive/kaggle_3m/TCGA_CS_6188_20010812/TCGA_CS_6188_20010812_5_mask.tif,0,0
TCGA_FG_7634_20000128_15,./archive/kaggle_3m/TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_5.tif,./archive/kaggle_3m/TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_5_mask.tif,0,0
TCGA_FG_7634_20000128_14,./archive/kaggle_3m/TCGA_DU_6407_19860514/TCGA_DU_6407_19860514_5.tif,./archive/kaggle_3m/TCGA_DU_6407_19860514/TCGA_DU_6407_19860514_5_mask.tif,0,0
TCGA_FG_7634_20000128_1,./archive/kaggle_3m/TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_5.tif,./archive/kaggle_3m/TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_5_mask.tif,0,0
TCGA_FG_7634_20000128_5,./archive/kaggle_3m/TCGA_CS_5395_19981004/TCGA_CS_5395_19981004_5.tif,./archive/kaggle_3m/TCGA_CS_5395_19981004/TCGA_CS_5395_19981004_5_mask.tif,0,0
TCGA_FG_7634_20000128_10,./archive/kaggle_3m/TCGA_EZ_7264_20010816/TCGA_EZ_7264_20010816_5.tif,./archive/kaggle_3m/TCGA_EZ_7264_20010816/TCGA_EZ_7264_20010816_5_mask.tif,0,0
TCGA_FG_7634_20000128_11,./archive/kaggle_3m/TCGA_DU_7014_19860618/TCGA_DU_7014_19860618_5.tif,./archive/kaggle_3m/TCGA_DU_7014_19860618/TCGA_DU_7014_19860618_5_mask.tif,0,0
TCGA_FG_7634_20000128_4,./archive/kaggle_3m/TCGA_HT_7881_19981015/TCGA_HT_7881_19981015_5.tif,./archive/kaggle_3m/TCGA_HT_7881_19981015/TCGA_HT_7881_19981015_5_mask.tif,0,0
TCGA_FG_7634_20000128_6,./archive/kaggle_3m/TCGA_FG_A60K_20040224/TCGA_FG_A60K_20040224_5.tif,./archive/kaggle_3m/TCGA_FG_A60K_20040224/TCGA_FG_A60K_20040224_5_mask.tif,0,0
TCGA_FG_7634_20000128_13,./archive/kaggle_3m/TCGA_CS_6667_20011105/TCGA_CS_6667_20011105_6.tif,./archive/kaggle_3m/TCGA_CS_6667_20011105/TCGA_CS_6667_20011105_6_mask.tif,0,0
TCGA_FG_7634_20000128_12,./archive/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_6.tif,./archive/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_6_mask.tif,0,0
TCGA_FG_7634_20000128_7,./archive/kaggle_3m/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_6.tif,./archive/kaggle_3m/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_6_mask.tif,0,0
TCGA_DU_7306_19930512_35,./archive/kaggle_3m/TCGA_DU_7300_19910814/TCGA_DU_7300_19910814_6.tif,./archive/kaggle_3m/TCGA_DU_7300_19910814/TCGA_DU_7300_19910814_6_mask.tif,0,0
TCGA_DU_7306_19930512_21,./archive/kaggle_3m/TCGA_HT_7475_19970918/TCGA_HT_7475_19970918_6.tif,./archive/kaggle_3m/TCGA_HT_7475_19970918/TCGA_HT_7475_19970918_6_mask.tif,0,0
TCGA_DU_7306_19930512_20,./archive/kaggle_3m/TCGA_DU_7010_19860307/TCGA_DU_7010_19860307_6.tif,./archive/kaggle_3m/TCGA_DU_7010_19860307/TCGA_DU_7010_19860307_6_mask.tif,0,0
TCGA_DU_7306_19930512_34,./archive/kaggle_3m/TCGA_FG_6688_20020215/TCGA_FG_6688_20020215_6.tif,./archive/kaggle_3m/TCGA_FG_6688_20020215/TCGA_FG_6688_20020215_6_mask.tif,0,0
TCGA_DU_7306_19930512_22,./archive/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_6.tif,./archive/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_6_mask.tif,0,0
TCGA_DU_7306_19930512_36,./archive/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_6.tif,./archive/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_6_mask.tif,0,0
TCGA_DU_7306_19930512_37,./archive/kaggle_3m/TCGA_HT_7684_19950816/TCGA_HT_7684_19950816_6.tif,./archive/kaggle_3m/TCGA_HT_7684_19950816/TCGA_HT_7684_19950816_6_mask.tif,0,0
TCGA_DU_7306_19930512_23,./archive/kaggle_3m/TCGA_DU_5871_19941206/TCGA_DU_5871_19941206_6.tif,./archive/kaggle_3m/TCGA_DU_5871_19941206/TCGA_DU_5871_19941206_6_mask.tif,0,0
TCGA_DU_7306_19930512_27,./archive/kaggle_3m/TCGA_HT_8105_19980826/TCGA_HT_8105_19980826_6.tif,./archive/kaggle_3m/TCGA_HT_8105_19980826/TCGA_HT_8105_19980826_6_mask.tif,0,0
TCGA_DU_7306_19930512_33,./archive/kaggle_3m/TCGA_DU_6401_19831001/TCGA_DU_6401_19831001_6.tif,./archive/kaggle_3m/TCGA_DU_6401_19831001/TCGA_DU_6401_19831001_6_mask.tif,0,0
TCGA_DU_7306_19930512_32,./archive/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_6.tif,./archive/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_6_mask.tif,0,0
TCGA_DU_7306_19930512_26,./archive/kaggle_3m/TCGA_HT_A616_19991226/TCGA_HT_A616_19991226_6.tif,./archive/kaggle_3m/TCGA_HT_A616_19991226/TCGA_HT_A616_19991226_6_mask.tif,0,0
TCGA_DU_7306_19930512_18,./archive/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_6.tif,./archive/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_6_mask.tif,0,0
TCGA_DU_7306_19930512_30,./archive/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_6.tif,./archive/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_6_mask.tif,0,0
TCGA_DU_7306_19930512_24,./archive/kaggle_3m/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_6.tif,./archive/kaggle_3m/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_6_mask.tif,0,0
TCGA_DU_7306_19930512_25,./archive/kaggle_3m/TCGA_HT_8113_19930809/TCGA_HT_8113_19930809_6.tif,./archive/kaggle_3m/TCGA_HT_8113_19930809/TCGA_HT_8113_19930809_6_mask.tif,0,0
TCGA_DU_7306_19930512_31,./archive/kaggle_3m/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_6.tif,./archive/kaggle_3m/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_6_mask.tif,0,0
TCGA_DU_7306_19930512_19,./archive/kaggle_3m/TCGA_DU_A5TY_19970709/TCGA_DU_A5TY_19970709_6.tif,./archive/kaggle_3m/TCGA_DU_A5TY_19970709/TCGA_DU_A5TY_19970709_6_mask.tif,0,0
TCGA_DU_7306_19930512_42,./archive/kaggle_3m/TCGA_HT_7860_19960513/TCGA_HT_7860_19960513_6.tif,./archive/kaggle_3m/TCGA_HT_7860_19960513/TCGA_HT_7860_19960513_6_mask.tif,0,0
TCGA_DU_7306_19930512_41,./archive/kaggle_3m/TCGA_HT_8114_19981030/TCGA_HT_8114_19981030_6.tif,./archive/kaggle_3m/TCGA_HT_8114_19981030/TCGA_HT_8114_19981030_6_mask.tif,0,0
TCGA_DU_7306_19930512_40,./archive/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_6.tif,./archive/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_6_mask.tif,0,0
TCGA_DU_7306_19930512_8,./archive/kaggle_3m/TCGA_DU_A5TW_19980228/TCGA_DU_A5TW_19980228_6.tif,./archive/kaggle_3m/TCGA_DU_A5TW_19980228/TCGA_DU_A5TW_19980228_6_mask.tif,0,0
TCGA_DU_7306_19930512_9,./archive/kaggle_3m/TCGA_DU_6400_19830518/TCGA_DU_6400_19830518_6.tif,./archive/kaggle_3m/TCGA_DU_6400_19830518/TCGA_DU_6400_19830518_6_mask.tif,0,0
TCGA_DU_7306_19930512_7,./archive/kaggle_3m/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_6.tif,./archive/kaggle_3m/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_6_mask.tif,0,0
TCGA_DU_7306_19930512_6,./archive/kaggle_3m/TCGA_HT_8563_19981209/TCGA_HT_8563_19981209_6.tif,./archive/kaggle_3m/TCGA_HT_8563_19981209/TCGA_HT_8563_19981209_6_mask.tif,0,0
TCGA_DU_7306_19930512_4,./archive/kaggle_3m/TCGA_HT_7884_19980913/TCGA_HT_7884_19980913_6.tif,./archive/kaggle_3m/TCGA_HT_7884_19980913/TCGA_HT_7884_19980913_6_mask.tif,1512,1
TCGA_DU_7306_19930512_5,./archive/kaggle_3m/TCGA_DU_5874_19950510/TCGA_DU_5874_19950510_6.tif,./archive/kaggle_3m/TCGA_DU_5874_19950510/TCGA_DU_5874_19950510_6_mask.tif,0,0
TCGA_DU_7306_19930512_1,./archive/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_6.tif,./archive/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_6_mask.tif,0,0
TCGA_DU_7306_19930512_2,./archive/kaggle_3m/TCGA_CS_6186_20000601/TCGA_CS_6186_20000601_6.tif,./archive/kaggle_3m/TCGA_CS_6186_20000601/TCGA_CS_6186_20000601_6_mask.tif,0,0
TCGA_DU_7306_19930512_3,./archive/kaggle_3m/TCGA_FG_6689_20020326/TCGA_FG_6689_20020326_6.tif,./archive/kaggle_3m/TCGA_FG_6689_20020326/TCGA_FG_6689_20020326_6_mask.tif,0,0
TCGA_DU_7306_19930512_14,./archive/kaggle_3m/TCGA_HT_7855_19951020/TCGA_HT_7855_19951020_6.tif,./archive/kaggle_3m/TCGA_HT_7855_19951020/TCGA_HT_7855_19951020_6_mask.tif,0,0
TCGA_DU_7306_19930512_28,./archive/kaggle_3m/TCGA_HT_7882_19970125/TCGA_HT_7882_19970125_6.tif,./archive/kaggle_3m/TCGA_HT_7882_19970125/TCGA_HT_7882_19970125_6_mask.tif,0,0
TCGA_DU_7306_19930512_29,./archive/kaggle_3m/TCGA_FG_5964_20010511/TCGA_FG_5964_20010511_6.tif,./archive/kaggle_3m/TCGA_FG_5964_20010511/TCGA_FG_5964_20010511_6_mask.tif,0,0
TCGA_DU_7306_19930512_15,./archive/kaggle_3m/TCGA_DU_5849_19950405/TCGA_DU_5849_19950405_6.tif,./archive/kaggle_3m/TCGA_DU_5849_19950405/TCGA_DU_5849_19950405_6_mask.tif,0,0
TCGA_DU_7306_19930512_17,./archive/kaggle_3m/TCGA_CS_4944_20010208/TCGA_CS_4944_20010208_6.tif,./archive/kaggle_3m/TCGA_CS_4944_20010208/TCGA_CS_4944_20010208_6_mask.tif,1479,1
TCGA_DU_7306_19930512_16,./archive/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_6.tif,./archive/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_6_mask.tif,0,0
TCGA_DU_7306_19930512_12,./archive/kaggle_3m/TCGA_DU_7013_19860523/TCGA_DU_7013_19860523_6.tif,./archive/kaggle_3m/TCGA_DU_7013_19860523/TCGA_DU_7013_19860523_6_mask.tif,0,0
TCGA_DU_7306_19930512_13,./archive/kaggle_3m/TCGA_DU_A5TT_19980318/TCGA_DU_A5TT_19980318_6.tif,./archive/kaggle_3m/TCGA_DU_A5TT_19980318/TCGA_DU_A5TT_19980318_6_mask.tif,0,0
TCGA_DU_7306_19930512_39,./archive/kaggle_3m/TCGA_DU_6405_19851005/TCGA_DU_6405_19851005_6.tif,./archive/kaggle_3m/TCGA_DU_6405_19851005/TCGA_DU_6405_19851005_6_mask.tif,0,0
TCGA_DU_7306_19930512_11,./archive/kaggle_3m/TCGA_DU_5853_19950823/TCGA_DU_5853_19950823_6.tif,./archive/kaggle_3m/TCGA_DU_5853_19950823/TCGA_DU_5853_19950823_6_mask.tif,0,0
TCGA_DU_7306_19930512_10,./archive/kaggle_3m/TCGA_FG_5962_20000626/TCGA_FG_5962_20000626_6.tif,./archive/kaggle_3m/TCGA_FG_5962_20000626/TCGA_FG_5962_20000626_6_mask.tif,0,0
TCGA_DU_7306_19930512_38,./archive/kaggle_3m/TCGA_DU_7302_19911203/TCGA_DU_7302_19911203_6.tif,./archive/kaggle_3m/TCGA_DU_7302_19911203/TCGA_DU_7302_19911203_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_27,./archive/kaggle_3m/TCGA_CS_5396_20010302/TCGA_CS_5396_20010302_6.tif,./archive/kaggle_3m/TCGA_CS_5396_20010302/TCGA_CS_5396_20010302_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_33,./archive/kaggle_3m/TCGA_HT_7693_19950520/TCGA_HT_7693_19950520_6.tif,./archive/kaggle_3m/TCGA_HT_7693_19950520/TCGA_HT_7693_19950520_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_32,./archive/kaggle_3m/TCGA_FG_6690_20020226/TCGA_FG_6690_20020226_6.tif,./archive/kaggle_3m/TCGA_FG_6690_20020226/TCGA_FG_6690_20020226_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_26,./archive/kaggle_3m/TCGA_DU_7298_19910324/TCGA_DU_7298_19910324_6.tif,./archive/kaggle_3m/TCGA_DU_7298_19910324/TCGA_DU_7298_19910324_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_18,./archive/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_6.tif,./archive/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_30,./archive/kaggle_3m/TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_6.tif,./archive/kaggle_3m/TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_24,./archive/kaggle_3m/TCGA_HT_A61B_19991127/TCGA_HT_A61B_19991127_6.tif,./archive/kaggle_3m/TCGA_HT_A61B_19991127/TCGA_HT_A61B_19991127_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_25,./archive/kaggle_3m/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_6.tif,./archive/kaggle_3m/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_31,./archive/kaggle_3m/TCGA_HT_7692_19960724/TCGA_HT_7692_19960724_6.tif,./archive/kaggle_3m/TCGA_HT_7692_19960724/TCGA_HT_7692_19960724_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_19,./archive/kaggle_3m/TCGA_HT_A5RC_19990831/TCGA_HT_A5RC_19990831_6.tif,./archive/kaggle_3m/TCGA_HT_A5RC_19990831/TCGA_HT_A5RC_19990831_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_35,./archive/kaggle_3m/TCGA_DU_6404_19850629/TCGA_DU_6404_19850629_6.tif,./archive/kaggle_3m/TCGA_DU_6404_19850629/TCGA_DU_6404_19850629_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_21,./archive/kaggle_3m/TCGA_DU_7019_19940908/TCGA_DU_7019_19940908_6.tif,./archive/kaggle_3m/TCGA_DU_7019_19940908/TCGA_DU_7019_19940908_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_20,./archive/kaggle_3m/TCGA_HT_7616_19940813/TCGA_HT_7616_19940813_6.tif,./archive/kaggle_3m/TCGA_HT_7616_19940813/TCGA_HT_7616_19940813_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_34,./archive/kaggle_3m/TCGA_HT_8111_19980330/TCGA_HT_8111_19980330_6.tif,./archive/kaggle_3m/TCGA_HT_8111_19980330/TCGA_HT_8111_19980330_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_22,./archive/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_6.tif,./archive/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_36,./archive/kaggle_3m/TCGA_DU_6399_19830416/TCGA_DU_6399_19830416_6.tif,./archive/kaggle_3m/TCGA_DU_6399_19830416/TCGA_DU_6399_19830416_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_8,./archive/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_6.tif,./archive/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_9,./archive/kaggle_3m/TCGA_DU_7294_19890104/TCGA_DU_7294_19890104_6.tif,./archive/kaggle_3m/TCGA_DU_7294_19890104/TCGA_DU_7294_19890104_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_37,./archive/kaggle_3m/TCGA_HT_7602_19951103/TCGA_HT_7602_19951103_6.tif,./archive/kaggle_3m/TCGA_HT_7602_19951103/TCGA_HT_7602_19951103_6_mask.tif,732,1
TCGA_DU_A5TP_19970614_23,./archive/kaggle_3m/TCGA_CS_5397_20010315/TCGA_CS_5397_20010315_6.tif,./archive/kaggle_3m/TCGA_CS_5397_20010315/TCGA_CS_5397_20010315_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_12,./archive/kaggle_3m/TCGA_CS_6666_20011109/TCGA_CS_6666_20011109_6.tif,./archive/kaggle_3m/TCGA_CS_6666_20011109/TCGA_CS_6666_20011109_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_4,./archive/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_6.tif,./archive/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_5,./archive/kaggle_3m/TCGA_DU_5854_19951104/TCGA_DU_5854_19951104_6.tif,./archive/kaggle_3m/TCGA_DU_5854_19951104/TCGA_DU_5854_19951104_6_mask.tif,0,0
TCGA_DU_A5TP_19970614_13,./archive/kaggle_3m/TCGA_HT_7694_19950404/TCGA_HT_7694_19950404_6.tif,./archive/kaggle_3m/TCGA_HT_7694_19950404/TCGA_HT_7694_19950404_6_mask.tif,561,1
TCGA_DU_A5TP_19970614_11,./archive/kaggle_3m/TCGA_HT_7473_19970826/TCGA_HT_7473_19970826_6.tif,./archive/kaggle_3m/TCGA_HT_7473_19970826/TCGA_HT_7473_19970826_6_mask.tif,0,0
